DEPARTAMENTO_CIRCUNSCRICAO,SECCIONAL_CIRCUNSCRICAO,MUNICIPIO_CIRCUNSCRICAO,DP_CIRCUNSCRICAO ,HD,Nº DE VÍT HD,ID_DELEGACIA,MÊS ESTATISTICA,ANO ESTATISTICA,DATAHORA_REGISTRO_BO,NUM_BO,ANO_BO,MUNICIPIO_ELABORACAO,DP_ELABORACAO,SEC_ELABORACAO,DEP_ELABORACAO,DATA_FATO,HORA_FATO,DESC_TIPOLOCAL,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,TIPO_PESSOA,SEXO_PESSOA,IDADE_PESSOA,DATA_NASCIMENTO_PESSOA,COR_PELE,PROFISSAO,NATUREZA_APURADA,DESDOBRAMENTO
DEINTER 3,SEC Franca,Franca,004 DP - Franca,1,1,100910,6,2017,6/4/2017,3795,2017,FRANCA,DEL.SEC.FRANCA PLANTÃO,DEL.SEC.FRANCA,DEINTER 3 - RIBEIRAO PRETO,6/4/2017,07:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,40,11/3/1976,Parda,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Franco da Rocha,Cajamar,001 DP - Cajamar,1,1,70430,6,2017,6/29/2017,910,2017,CAJAMAR,01º D.P. CAJAMAR,DEL.SEC.FRANCO DA ROCHA,DEMACRO,6/29/2017,05:15:00 PM,Via pública,AVENIDA BENTO DA SILVA BUENO,47,-23.4105517161963,-46.825350675221,Vítima,Feminino,34,12/20/1982,Branca,PROFESSOR(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Santa Isabel,DM - Santa Isabel,1,1,30211,6,2017,6/8/2017,1707,2017,S.ISABEL,DEL.POL.STA ISABEL,DEL.SEC.GUARULHOS,DEMACRO,6/7/2017,08:30:00 PM,Via pública,ESTRADA VELHA DE JACAREI,0,-23.326751029,-46.204942531,Vítima,Feminino,40,4/14/1977,Branca,BALCONISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Suzano,DM - Suzano,1,1,30309,6,2017,6/7/2017,2942,2017,SUZANO,DEL.POL.SUZANO,DEL.SEC.MOGI DAS CRUZES,DEMACRO,6/6/2017,08:50:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,21,11/5/1995,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Santo André,Santo André,006 DP - Santo André,1,1,30107,6,2017,6/23/2017,1861,2017,S.ANDRE,06º D.P. SANTO ANDRÉ,DEL.SEC.SANTO ANDRÉ,DEMACRO,6/23/2017,04:00:00 PM,Comércio e serviços,RUA ATAIDE GARCIA DE OLIVEIRA,5,NULL,NULL,Vítima,Feminino,23,9/26/1993,Branca,COMERCIANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Taboão da Serra,Taboão da Serra,001 DP - Taboão da Serra,1,1,30614,6,2017,6/2/2017,2777,2017,TABOAO DA SERRA,01º D.P. TABOÃO DA SERRA,DEL.SEC.TABOÃO DA SERRA,DEMACRO,6/2/2017,02:15:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,12/6/1988,Branca,GERENTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Taubaté,Pindamonhangaba,003 DP - Pindamonhangaba,1,1,130426,7,2017,7/12/2017,560,2017,PINDAMONHANGABA,03º D.P. PINDAMONHANGABA,DEL.SEC.TAUBATÉ,DEINTER 1 - SAO JOSE DOS CAMPOS,7/12/2017,07:40:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,42,1/4/1975,Branca,SOLDADOR(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,São Roque,DM - São Roque,1,1,120514,7,2017,7/20/2017,2303,2017,S.ROQUE,DEL.POL.SÃO ROQUE,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,7/20/2017,12:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,49,1/4/1968,Branca,AUTONOMO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Casa Branca,Tambaú,DM - Tambaú,1,1,70216,7,2017,7/2/2017,919,2017,TAMBAU,DEL.POL.TAMBAU,DEL.SEC.CASA BRANCA,DEINTER 9 - PIRACICABA,7/2/2017,03:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,2/8/1989,Parda,CABELEIREIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Itaquaquecetuba,001 DP - Itaquaquecetuba,1,1,30304,7,2017,7/9/2017,5146,2017,ITAQUAQUECETUBA,DEL.POL.ITAQUAQUECETUBA,DEL.SEC.MOGI DAS CRUZES,DEMACRO,7/9/2017,10:35:00 AM,Via pública,RUA EPITÁCIO PESSOA,39,-23.4596277973675,-46.3702933037974,Vítima,Feminino,39,11/11/1977,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Mogi das Cruzes,004 DP - Mogi das Cruzes,1,1,30307,7,2017,7/1/2017,2565,2017,MOGI DAS CRUZES,02º D.P. MOGI DAS CRUZES,DEL.SEC.MOGI DAS CRUZES,DEMACRO,7/1/2017,02:00:00 AM,Via pública,RUA MANOEL FERNANDES,1461,-23.5506183984181,-46.2554595544727,Vítima,Feminino,32,2/8/1985,Parda,FAXINEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,1ª SEC,São Paulo,012 DP - Pari,1,1,10112,8,2017,8/21/2017,3526,2017,S.PAULO,12º D.P. PARI,DEL.SEC.1º CENTRO,DECAP,8/21/2017,02:29:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,35,5/8/1982,Branca,ADVOGADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,4ª SEC,São Paulo,009 DP - Carandiru,1,1,200100,8,2017,8/12/2017,494,2017,S.PAULO,DHPP DIV. HOMICIDIOS,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP,8/12/2017,EM HORA INCERTA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,52,2/6/1965,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,069 DP - Teotônio Vilela,1,1,10362,8,2017,8/14/2017,7576,2017,S.PAULO,69º D.P. TEOTONIO VILELA,DEL.SEC.8º SAO MATEUS,DECAP,8/13/2017,10:30:00 PM,Via pública,RUA CAMPO FLORIDO,225,-23.5906227025757,-46.5001681167879,Vítima,Feminino,29,11/7/1987,Branca,VENDEDOR(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Franca,Batatais,001 DP - Batatais,1,1,100323,8,2017,8/9/2017,2597,2017,BATATAIS,DEL.POL.BATATAIS,DEL.SEC.FRANCA,DEINTER 3 - RIBEIRAO PRETO,8/9/2017,02:40:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,40,3/18/1977,Parda,BALCONISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Bauru,Agudos,DM - Agudos,1,1,60101,8,2017,8/14/2017,2368,2017,AGUDOS,DEL.POL.AGUDOS,DEL.SEC.BAURU,DEINTER 4 - BAURU,8/14/2017,11:50:00 PM,Area não ocupada,ESTRADA AGUDOS/SP X GAUIANAS/SP,NULL,NULL,NULL,Vítima,Feminino,24,NULL,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC Votuporanga,Valentim Gentil,DM - Valentim Gentil,1,1,110514,8,2017,8/26/2017,596,2017,VALENTIM GENTIL,DEL.POL.VALENTIM GENTIL,DEL.SEC.VOTUPORANGA,DEINTER 5 - SAO JOSE DO RIO PRETO,8/25/2017,11:04:00 PM,Via pública,RUA ROGERIO ANTONIO SALES DOMINGUES,402,-20.4239326624348,-50.0834804563913,Vítima,Feminino,38,2/26/1979,Branca,COPEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Santos,Guarujá,001 DP - Guarujá,,1,40203,8,2017,8/20/2017,6129,2017,GUARUJA,DEL.POL.GUARUJA,DEL.SEC.SANTOS,DEINTER 6 - SANTOS,8/20/2017,11:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,20,11/21/1996,Branca,ATENDENTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC São João Boa Vista,São João da Boa Vista,003 DP - São João da Boa Vista,1,1,70700,8,2017,8/3/2017,3853,2017,S.JOAO DA BOA VISTA,DEL.SEC.S.JOAO DA BOA VISTA,DEL.SEC.S.JOÃO DA BOA VISTA,DEINTER 9 - PIRACICABA,8/3/2017,04:43:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,32,10/8/1984,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Diadema,Diadema,001 DP - Diadema,1,1,30129,8,2017,8/14/2017,2492,2017,DIADEMA,04º D.P. DIADEMA,DEL.SEC.DIADEMA,DEMACRO,8/14/2017,EM HORA INCERTA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,22,2/9/1995,Parda,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Diadema,Diadema,004 DP - Diadema,1,1,30129,8,2017,8/25/2017,2640,2017,DIADEMA,04º D.P. DIADEMA,DEL.SEC.DIADEMA,DEMACRO,8/25/2017,07:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,35,12/8/1981,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Osasco,Osasco,007 DP - Osasco,1,1,30440,8,2017,8/19/2017,3929,2017,OSASCO,10º D.P. OSASCO,DEL.SEC.OSASCO,DEMACRO,8/19/2017,04:28:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,50,4/12/1967,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Santo André,Mauá,001 DP - Mauá,1,1,30124,8,2017,8/23/2017,5770,2017,MAUA,01º DP MAUA-DR.ALFREDO GARBINO,DEL.SEC.SANTO ANDRÉ,DEMACRO,8/23/2017,10:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,20,1/18/1997,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,1ª SEC,São Paulo,077 DP - Santa Cecília,1,1,10102,9,2017,9/17/2017,6441,2017,S.PAULO,02º D.P. BOM RETIRO,DEL.SEC.1º CENTRO,DECAP,9/17/2017,02:37:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,65,3/21/1952,Preta,ESCRITURARIO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,062 DP - Ermelino Matarazzo,1,1,10325,9,2017,9/13/2017,2970,2017,S.PAULO,62º D.P. ERMELINO MATARAZZO,DEL.SEC.7º ITAQUERA,DECAP,9/13/2017,01:36:00 PM,Comércio e serviços,AVENIDA SAO MIGUEL,4999,-23.5072346059907,-46.4835886747574,Vítima,Feminino,30,6/23/1987,Branca,BALCONISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,103 DP - Cohab Itaquera,1,1,10326,9,2017,9/16/2017,7626,2017,S.PAULO,63º D.P. VILA JACUI,DEL.SEC.7º ITAQUERA,DECAP,9/16/2017,05:13:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,45,9/25/1971,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC São José Campos,São José dos Campos,004 DP - São Jose dos Campos,1,1,130509,9,2017,9/3/2017,3420,2017,S.JOSE DOS CAMPOS,DEL.SEC.POL.SJCAMPOS PL CENTRO,DEL.SEC.S.JOSÉ DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,9/3/2017,01:00:00 AM,Unidade rural,TRAVESSA DO RIO DO PEIXE,0,-23.1647712729999,-45.892133332,Vítima,Feminino,34,4/11/1983,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Lins,Lins,003 DP - Lins,1,1,60405,9,2017,9/27/2017,6349,2017,LINS,CPJ LINS,DEL.SEC.LINS,DEINTER 4 - BAURU,9/27/2017,04:12:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,85,1/9/1932,Parda,APOSENTADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC Catanduva,Tabapuã,DM - Tabapuã,1,1,110112,9,2017,9/3/2017,427,2017,TABAPUA,DEL.POL.TABAPUA,DEL.SEC.CATANDUVA,DEINTER 5 - SAO JOSE DO RIO PRETO,9/2/2017,EM HORA INCERTA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,50,8/20/1967,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Itaquaquecetuba,DM - Itaquaquecetuba,1,1,30304,9,2017,9/22/2017,7130,2017,ITAQUAQUECETUBA,DEL.POL.ITAQUAQUECETUBA,DEL.SEC.MOGI DAS CRUZES,DEMACRO,9/22/2017,02:57:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,57,11/2/1959,Parda,AUTONOMO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Suzano,002 DP - Suzano,1,1,30309,9,2017,9/10/2017,4641,2017,SUZANO,DEL.POL.SUZANO,DEL.SEC.MOGI DAS CRUZES,DEMACRO,9/10/2017,08:25:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,43,10/22/1973,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,1ª SEC,São Paulo,003 DP - Campos Elísios,1,1,10102,10,2017,10/14/2017,7096,2017,S.PAULO,02º D.P. BOM RETIRO,DEL.SEC.1º CENTRO,DECAP,10/14/2017,02:45:00 PM,Via pública,AVENIDA PRESTES MAIA,98,-23.5425892700419,-46.6351822517461,Vítima,Feminino,16,2/6/2001,Branca,OPERADOR(A) TELECOMUNICACOES,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,065 DP - Artur Alvim,1,1,20224,10,2017,10/18/2017,8210,2017,S.PAULO,24º D.P. PONTE RASA,DEL.SEC.7º ITAQUERA,DECAP,10/17/2017,09:54:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,34,6/4/1983,Parda,VIGILANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Guaratinguetá,Guaratinguetá,001 DP - Guaratinguetá,1,1,130514,10,2017,10/15/2017,1479,2017,GUARATINGUETA,DEL.SEC.GUARATINGUETA PLANTÃO,DEL.SEC.GUARATINGUETA,DEINTER 1 - SAO JOSE DOS CAMPOS,10/15/2017,09:50:00 AM,Saúde,RUA JAQUES FÉLIX,0,-22.814444094,-45.1846560709999,Vítima,Feminino,35,11/20/1981,Branca,ADVOGADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,1ª Seccional Campinas,Campinas,012 DP - Campinas,1,1,70342,10,2017,10/30/2017,678,2017,CAMPINAS,12º D.P. CAMPINAS,DEL.SEC.1º CAMPINAS,DEINTER 2 - CAMPINAS,10/30/2017,06:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,35,12/18/1981,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,1ª Seccional Campinas,Campinas,012 DP - Campinas,,1,70342,10,2017,10/30/2017,678,2017,CAMPINAS,12º D.P. CAMPINAS,DEL.SEC.1º CAMPINAS,DEINTER 2 - CAMPINAS,10/30/2017,06:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,29,3/21/1988,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Bragança Paulista,Socorro,DM - Socorro,1,1,70112,10,2017,10/21/2017,1450,2017,SERRA NEGRA,DEL.POL.SERRA NEGRA,DEL.SEC.BRAGANÇA PAULISTA,DEINTER 2 - CAMPINAS,10/21/2017,01:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,24,1/12/1993,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Mogi-Guaçu,Mogi Mirim,002 DP - Mogi Mirim,1,1,70316,10,2017,10/30/2017,4835,2017,MOGI MIRIM,DEL.POL.MOGI-MIRIM,DEL.SEC.MOGI GUAÇU,DEINTER 2 - CAMPINAS,10/30/2017,09:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,54,6/15/1963,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Ribeirão Preto,Ribeirão Preto,003 DP - Ribeirão Preto,1,1,100431,10,2017,10/5/2017,1888,2017,RIBEIRAO PRETO,DDM RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,10/4/2017,PELA MANHÃ,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,55,7/7/1962,Preta,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC Votuporanga,Cardoso,DM - Cardoso,1,1,110503,10,2017,10/19/2017,847,2017,CARDOSO,DEL.POL.CARDOSO,DEL.SEC.VOTUPORANGA,DEINTER 5 - SAO JOSE DO RIO PRETO,10/19/2017,11:20:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,82,8/4/1935,Branca,APOSENTADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Santos,Guarujá,001 DP - Guarujá,1,1,40404,10,2017,10/11/2017,1267,2017,GUARUJA,DDM GUARUJA,DEL.SEC.SANTOS,DEINTER 6 - SANTOS,10/11/2017,01:00:00 AM,Saúde,RUA QUINTO BERTOLDI,40,-23.9900480361063,-46.2540705512553,Vítima,Feminino,22,8/3/1995,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Americana,Hortolândia,001 DP - Hortolândia,1,1,70928,10,2017,10/22/2017,2720,2017,HORTOLANDIA,DEL.POL.PLANTÃO HORTOLÂNDIA,DEL.SEC.AMERICANA,DEINTER 9 - PIRACICABA,10/21/2017,09:55:00 PM,Via pública,RUA ERNESTO BERGAMASCO,665,-22.85867201292,-47.2220007659599,Vítima,Feminino,43,5/2/1974,Branca,FAXINEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Cotia,DM - Cotia,1,1,30403,10,2017,10/6/2017,6438,2017,COTIA,DEL.POL.COTIA,DEL.SEC.CARAPICUIBA,DEMACRO,10/5/2017,09:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,12/20/1980,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Franco da Rocha,Caieiras,001 DP - Caieiras,1,1,30204,10,2017,10/7/2017,5619,2017,FRANCO DA ROCHA,DEL.POL.FRANCO ROCHA,DEL.SEC.FRANCO DA ROCHA,DEMACRO,10/6/2017,10:37:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,74,10/10/1942,Amarela,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Santo André,Santo André,004 DP - Santo André,1,1,30105,10,2017,10/21/2017,4921,2017,S.ANDRE,04º D.P. SANTO ANDRÉ,DEL.SEC.SANTO ANDRÉ,DEMACRO,10/21/2017,04:56:00 PM,Estabelecimento prisional,AVENIDA DOM JORGE MARCOS DE OLIVEIRA,85,-23.661781369,-46.5464784819999,Vítima,Feminino,24,2/18/1993,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Taboão da Serra,Juquitiba,DM - Juquitiba,1,1,30409,10,2017,10/15/2017,1658,2017,JUQUITIBA,DEL.POL.JUQUITIBA,DEL.SEC.TABOÃO DA SERRA,DEMACRO,10/15/2017,12:11:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,2/18/1989,Branca,GARÇON(ETE),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,1ª SEC,São Paulo,002 DP - Bom Retiro,1,1,10102,11,2017,11/4/2017,7563,2017,S.PAULO,02º D.P. BOM RETIRO,DEL.SEC.1º CENTRO,DECAP,11/3/2017,05:20:00 PM,Via pública,RUA BARRA DO TIBAJI,1097,-23.5218893565789,-46.6393216626315,Vítima,Feminino,43,12/30/1973,Parda,COSTUREIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,5ª SEC,São Paulo,010 DP - Penha de França,1,1,20210,11,2017,11/7/2017,9126,2017,S.PAULO,10º D.P. PENHA DE FRANCA,DEL.SEC.5º LESTE,DECAP,11/7/2017,06:40:00 PM,Via pública,AVENIDA DOUTOR ASSIS RIBEIRO,2500,-23.4997726768963,-46.5294784495651,Autor/Vitima,Feminino,33,1/20/1984,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,025 DP - Parelheiros,1,1,10374,11,2017,11/3/2017,10338,2017,S.PAULO,101º D.P. JDIM IMBUIAS,DEL.SEC.6º SANTO AMARO,DECAP,11/3/2017,12:26:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,20,7/15/1997,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,050 DP - Itaim Paulista,1,1,20250,11,2017,11/14/2017,10379,2017,S.PAULO,50º D.P. ITAIM PAULISTA,DEL.SEC.7º ITAQUERA,DECAP,11/14/2017,12:27:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,26,2/16/1991,Parda,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Marília,Garça,DM - Garça,,1,80204,11,2017,11/18/2017,2054,2017,GARCA,DEL.POL.GARÇA,DEL.SEC.MARILIA,DEINTER 4 - BAURU,11/18/2017,01:21:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,37,12/9/1979,Branca,MONTADOR(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Pilar do Sul,DM - Pilar do Sul,1,1,120510,11,2017,11/6/2017,927,2017,PILAR DO SUL,DEL.POL.PILAR DO SUL,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,11/6/2017,EM HORA INCERTA,Unidade rural,RODOVIA SP 250,145,-23.8344140679999,-47.710056326,Vítima,Feminino,47,3/26/1970,Branca,AUXILIAR DE LIMPEZA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Presidente Venceslau,Presidente Venceslau,002 DP - Presidente Venceslau,1,1,90624,11,2017,11/9/2017,2776,2017,PRESIDENTE VENCESLAU,DEL.SEC.PRES.VENCESLAU PLANTÃO,DEL.SEC.PRESIDENTE VENCESLAU,DEINTER 8 - PRESIDENTE PRUDENTE,11/6/2017,12:30:00 AM,Via pública,RUA PEDRO AUGUSTO BERLAENDER,212,-21.8854359106666,-51.8355607164333,Vítima,Feminino,33,6/16/1984,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Americana,Santa Bárbara D'Oeste,002 DP - Sta. Barbara do Oeste,1,1,70925,11,2017,11/25/2017,2817,2017,S.BARBARA D OESTE,DEL.POL.PLANTÃO S.BARB.DOESTE,DEL.SEC.AMERICANA,DEINTER 9 - PIRACICABA,11/25/2017,07:37:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,40,12/11/1976,Branca,VENDEDOR(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
