DEPARTAMENTO_CIRCUNSCRICAO,SECCIONAL_CIRCUNSCRICAO,MUNICIPIO_CIRCUNSCRICAO,DP_CIRCUNSCRICAO ,HD,Nº DE VÍT HD,ID_DELEGACIA,MÊS ESTATISTICA,ANO ESTATISTICA,DATAHORA_REGISTRO_BO,NUM_BO,ANO_BO,MUNICIPIO_ELABORACAO,DP_ELABORACAO,SEC_ELABORACAO,DEP_ELABORACAO,DATA_FATO,HORA_FATO,DESC_TIPOLOCAL,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,TIPO_PESSOA,SEXO_PESSOA,IDADE_PESSOA,DATA_NASCIMENTO_PESSOA,COR_PELE,PROFISSAO,NATUREZA_APURADA,DESDOBRAMENTO
DECAP,4ª SEC,São Paulo,074 DP - Jaraguá,1,1,20103,4,2022,4/11/2022,1489,2022,S.PAULO,04ª DDM NORTE,DEL.SEC.4º NORTE,DECAP,4/11/2022,11:28:00 AM,Via pública,RUA TOMAS NABUCO,109,-23.4518156849999,-46.7105821009999,Vítima,Feminino,40,7/22/1981,Branca,COMERCIANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,2ª SEC,São Paulo,083 DP - Parque Bristol,1,1,10226,4,2022,4/9/2022,1553,2022,S.PAULO,26º D.P. SACOMA,DEL.SEC.2º SUL,DECAP,4/8/2022,11:48:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,52,2/6/1970,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC São José Campos,São José dos Campos,006 DP - São Jose dos Campos,1,1,130323,4,2022,4/19/2022,1001,2022,S.JOSE DOS CAMPOS,DEL.POL.CAÇAPAVA,DEL.SEC.S.JOSÉ DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,4/19/2022,05:42:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,5/15/1985,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Santos,Guarujá,DM - Guarujá,1,1,40203,4,2022,4/10/2022,1955,2022,GUARUJA,DEL.POL.GUARUJA,DEL.SEC.SANTOS,DEINTER 6 - SANTOS,4/10/2022,11:37:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,30,7/18/1991,Parda,DESEMPREGADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Santos,Cubatão,003 DP - Cubatão,1,1,40405,4,2022,4/4/2022,84,2022,CUBATAO,DDM CUBATAO,DEL.SEC.SANTOS,DEINTER 6 - SANTOS,4/4/2022,05:40:00 PM,Saúde,RUA DAS PRIMAVERAS,1,-23.8982043949999,-46.434780562,Vítima,Feminino,29,12/14/1992,Parda,ANALISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Itanhaém,Itanhaém,002 DP - Itanhaem,1,1,40410,4,2022,4/18/2022,36,2022,ITANHAEM,DEL.INV.GER. ITANHAEM,DEL.SEC.ITANHAEM,DEINTER 6 - SANTOS,4/17/2022,EM HORA INCERTA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,24,9/22/1997,Branca,FAXINEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Presidente Prudente,Álvares Machado,DM - Álvares Machado,1,1,90202,4,2022,4/7/2022,329,2022,ALVARES MACHADO,DEL.POL.ALVARES MACHADO,DEL.SEC.PRESIDENTE PRUDENTE,DEINTER 8 - PRESIDENTE PRUDENTE,4/7/2022,PELA MANHÃ,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,32,1/17/1990,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Osasco,Osasco,003 DP - Osasco,1,1,30418,4,2022,4/15/2022,2038,2022,OSASCO,05º D.P. OSASCO,DEL.SEC.OSASCO,DEMACRO,4/15/2022,12:14:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,29,5/10/1992,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,5ª SEC,São Paulo,056 DP - Vila Alpina,1,1,10310,5,2022,5/25/2022,2350,2022,S.PAULO,56º D.P. VILA ALPINA,DEL.SEC.5º LESTE,DECAP,5/25/2022,12:13:00 AM,Via pública,RUA INDAIA,200,-23.5820889668787,-46.5833353493636,Vítima,Feminino,59,10/8/1962,Branca,APOSENTADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,049 DP - São Mateus,1,1,20249,5,2022,5/2/2022,3278,2022,S.PAULO,49º D.P. SAO MATEUS,DEL.SEC.8º SAO MATEUS,DECAP,5/2/2022,11:59:00 AM,Via pública,RUA BOM PASTOR,1,-23.6175172912222,-46.450838927137,Vítima,Feminino,29,5/12/1992,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC Taubaté,Pindamonhangaba,DM - Pindamonhangaba,1,1,140004,5,2022,5/21/2022,122,2022,TAUBATE,DEIC - TAUBATE,DEL.SEC.TAUBATÉ,DEINTER 1 - SAO JOSE DOS CAMPOS,5/20/2022,09:10:00 PM,Via pública,RUA DOS BENTOS,388,-22.934732153,-45.464945294,Vítima,Feminino,19,3/21/2003,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Ribeirão Preto,Ribeirão Preto,002 DP - Ribeirão Preto,1,1,100919,5,2022,5/15/2022,4458,2022,RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,5/15/2022,04:37:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,26,8/28/1995,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Franca,Igarapava,DM - Igarapava,1,1,100306,5,2022,5/10/2022,537,2022,IGARAPAVA,DEL.POL.IGARAPAVA,DEL.SEC.FRANCA,DEINTER 3 - RIBEIRAO PRETO,5/10/2022,06:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,38,5/30/1983,Parda,SEGURANCA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC Catanduva,Santa Adélia,DM - Sta. Adélia,1,1,110708,5,2022,5/1/2022,2512,2022,CATANDUVA,DEL.SEC.CATANDUVA PLANTÃO,DEL.SEC.CATANDUVA,DEINTER 5 - SAO JOSE DO RIO PRETO,5/1/2022,03:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,44,8/29/1977,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Avaré,Taquarituba,DM - Taquarituba,,1,120129,5,2022,5/25/2022,1660,2022,AVARE,DEL.SEC.AVARE PLANTÃO,DEL.SEC.AVARE,DEINTER 7 - SOROCABA,5/24/2022,11:54:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,6,6/26/2015,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Avaré,Taquarituba,DM - Taquarituba,1,1,120129,5,2022,5/25/2022,1660,2022,AVARE,DEL.SEC.AVARE PLANTÃO,DEL.SEC.AVARE,DEINTER 7 - SOROCABA,5/24/2022,11:54:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,5,12/25/2016,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Dracena,Dracena,002 DP - Dracena,1,1,90622,5,2022,5/20/2022,1598,2022,DRACENA,DEL.SEC.DRACENA PLANTÃO,DEL.SEC.DRACENA,DEINTER 8 - PRESIDENTE PRUDENTE,5/19/2022,06:05:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,35,12/21/1986,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Taboão da Serra,Itapecerica da Serra,DM - Itapecerica da Serra,1,1,30406,5,2022,5/21/2022,1753,2022,ITAPECERICA DA SERRA,DEL.POL.ITAPECERICA DA SERRA,DEL.SEC.TABOÃO DA SERRA,DEMACRO,5/20/2022,08:30:00 PM,Area não ocupada,RUA CAMPESTRE,1,-23.694322734,-46.812424999,Vítima,Feminino,31,7/3/1990,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Santana de Parnaíba,DM - Santana do Parnaiba,1,1,30613,5,2022,5/1/2022,901,2022,BARUERI,DDM BARUERI,DEL.SEC.CARAPICUIBA,DEMACRO,5/1/2022,04:00:00 AM,Rodovia/Estrada,ESTRADA DO VAU NOVO,0,-23.4024530359999,-46.9094360569999,Vítima,Feminino,36,8/4/1985,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Itapevi,DM - Itapevi,1,1,30613,5,2022,5/5/2022,934,2022,BARUERI,DDM BARUERI,DEL.SEC.CARAPICUIBA,DEMACRO,5/4/2022,A NOITE,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,26,6/27/1995,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,3ª SEC,São Paulo,089 DP - Portal do Morumbi,1,1,10356,6,2022,6/28/2022,4146,2022,S.PAULO,89º D.P. JARDIM TABOAO,DEL.SEC.3º OESTE,DECAP,6/28/2022,07:04:00 AM,Via pública,RUA SEBASTIAO FRANCISCO,8,-23.6114818259999,-46.7279471429999,Vítima,Feminino,23,7/28/1998,Parda,AUXILIAR DE LIMPEZA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC São José Campos,Caçapava,DM - Caçapava,1,1,130323,6,2022,6/2/2022,1419,2022,CACAPAVA,DEL.POL.CAÇAPAVA,DEL.SEC.S.JOSÉ DOS CAMPOS,DEINTER 1 - SAO JOSE DOS CAMPOS,6/2/2022,01:36:00 AM,Via pública,RUA MONTEIRO LOBATO,70,-23.0951077029999,-45.700901812,Vítima,Feminino,34,11/6/1987,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Mogi-Guaçu,Mogi Guaçu,003 DP - Mogi-Guaçu,1,1,70907,6,2022,6/20/2022,307,2022,MOGI-GUACU,DDM MOGI GUAÇU,DEL.SEC.MOGI GUAÇU,DEINTER 2 - CAMPINAS,6/20/2022,01:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,32,3/23/1990,Branca,TECNICO EM ENFERMAGEM,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Bauru,Bauru,003 DP - Bauru,1,1,60050,6,2022,7/1/2022,7340,2022,BAURU,DEL.SEC.BAURU PLANTÃO,DEL.SEC.BAURU,DEINTER 4 - BAURU,6/30/2022,09:20:00 PM,Via pública,RUA AVIADOR MARIO FUNDAGEM NOGUEIRA,1,-22.356188915,-49.055243387,Vítima              ,Feminino,52,6/18/1970,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Marília,Marília,001 DP - Marília,1,1,80504,6,2022,6/19/2022,5162,2022,MARILIA,DEL.SEC.MARÍLIA PLANTÃO,DEL.SEC.MARILIA,DEINTER 4 - BAURU,6/19/2022,07:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,81,7/1/1940,Amarela,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Sorocaba,Araçoiaba da Serra,DM - Araçoiba da Serra,1,1,120611,6,2022,6/25/2022,1568,2022,VOTORANTIM,DEL.POL.PLANTÃO VOTORANTIM,DEL.SEC.SOROCABA,DEINTER 7 - SOROCABA,6/25/2022,01:45:00 PM,Via pública,Estrada de Servidão,1,-23.5125633,-47.62334,Vítima,Feminino,45,4/29/1977,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Presidente Venceslau,Presidente Epitácio,DM - Presidente Epitácio,1,1,90627,6,2022,6/18/2022,964,2022,PRESIDENTE EPITACIO,DEL.POL.PLANTÃO PRES.EPITACIO,DEL.SEC.PRESIDENTE VENCESLAU,DEINTER 8 - PRESIDENTE PRUDENTE,6/18/2022,05:30:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,35,12/1/1986,Preta,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Limeira,Araras,001 DP - Araras,1,1,70805,6,2022,6/18/2022,2552,2022,ARARAS,DEL.POL.ARARAS,DEL.SEC.LIMEIRA,DEINTER 9 - PIRACICABA,6/17/2022,07:30:00 PM,Via pública,Rua Edmar Luz,116,-22.337495,-47.3524914,Vítima,Feminino,55,2/13/1967,Preta,CATADOR MATERIAL RECICLAVEL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Limeira,Limeira,002 DP - Limeira,1,1,70923,6,2022,6/2/2022,1625,2022,LIMEIRA,DEL.SEC.LIMEIRA PLANTÃO,DEL.SEC.LIMEIRA,DEINTER 9 - PIRACICABA,6/1/2022,08:10:00 PM,Unidade rural,RETORNO RODOVIA LIMEIRA-PIRACICABA,117,-22.57757752,-47.4509695409999,Vítima,Feminino,52,10/27/1969,Branca,AUXILIAR DE SERVIÇOS GERAIS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Santana de Parnaíba,DM - Santana do Parnaiba,1,1,30613,6,2022,6/17/2022,1297,2022,BARUERI,DDM BARUERI,DEL.SEC.CARAPICUIBA,DEMACRO,6/17/2022,04:35:00 AM,Via pública,ESTRADA SÍTIO DO MOINHO,100,-23.4669602119999,-46.9032065929999,Vítima,Feminino,22,8/27/1999,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Diadema,Diadema,002 DP - Diadema,1,1,30123,6,2022,6/27/2022,1012,2022,DIADEMA,02º D.P. DIADEMA,DEL.SEC.DIADEMA,DEMACRO,6/27/2022,06:15:00 AM,Via pública,RUA BOCAIÚVA,54,-23.674446377,-46.58313085,Vítima,Feminino,33,10/25/1988,Branca,AUTONOMO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,1ª SEC,São Paulo,001 DP - Sé,1,1,10109,7,2022,7/25/2022,2420,2022,S.PAULO,01ª DDM CENTRO,DEL.SEC.1º CENTRO,DECAP,7/24/2022,04:20:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,34,5/9/1988,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,102 DP - Socorro,1,1,10601,7,2022,7/19/2022,3804,2022,S.PAULO,06ª DDM SANTO AMARO,DEL.SEC.6º SANTO AMARO,DECAP,7/18/2022,10:25:00 PM,Via pública,RUA FRANK MARTIM,110,-23.6861267135,-46.709649042,Vítima,Feminino,39,1/22/1983,Branca,AUTONOMO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,8ª SEC,São Paulo,069 DP - Teotônio Vilela,1,1,10362,7,2022,7/14/2022,4490,2022,S.PAULO,69º D.P. TEOTONIO VILELA,DEL.SEC.8º SAO MATEUS,DECAP,7/13/2022,11:00:00 PM,Via pública,Rua Joaquim Gouvêia Franco,232,-23.6020406,-46.4840261,Vítima,Feminino,30,3/1/1992,Branca,POLICIAL MILITAR,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC São Sebastião,Caraguatatuba,001 DP - Caraguatatuba,1,1,40301,7,2022,7/16/2022,2350,2022,CARAGUATATUBA,DEL.POL.CARAGUATATUBA,DEL.SEC.S.SEBASTIAO,DEINTER 1 - SAO JOSE DOS CAMPOS,7/15/2022,11:07:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,47,7/28/1974,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,2ª Seccional Campinas,Campinas,008 DP - Campinas,1,1,120557,7,2022,7/18/2022,1252,2022,CAMPINAS,PLANTÃO-DEF.MUL.CAMPINAS-2ªSEC,DEL.SEC.2º CAMPINAS,DEINTER 2 - CAMPINAS,7/17/2022,08:30:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,34,2/23/1988,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,2ª Seccional Campinas,Campinas,009 DP - Campinas,1,1,120557,7,2022,7/29/2022,1306,2022,CAMPINAS,PLANTÃO-DEF.MUL.CAMPINAS-2ªSEC,DEL.SEC.2º CAMPINAS,DEINTER 2 - CAMPINAS,7/28/2022,05:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,55,4/9/1967,Branca,AUXILIAR DE LIMPEZA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Bragança Paulista,Pedra Bela,DM - Pedra Bela,1,1,70929,7,2022,7/17/2022,3005,2022,BRAGANCA PAULISTA,DEL.SEC.BRAGANÇA PTA PLANTÃO,DEL.SEC.BRAGANÇA PAULISTA,DEINTER 2 - CAMPINAS,7/16/2022,10:00:00 PM,Via pública,RUA SEBASTIAO ANTONIO DE LIMA,10,-22.794770285,-46.443319098,Vítima,Feminino,36,3/14/1986,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Ribeirão Preto,Ribeirão Preto,003 DP - Ribeirão Preto,1,1,100919,7,2022,7/5/2022,6185,2022,RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,7/5/2022,04:12:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,24,3/17/1998,Branca,CABELEIREIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Bauru,Lençóis Paulista,DM - Lençóis Paulista,1,1,60004,7,2022,7/16/2022,469,2022,BAURU,DEL.SEC.BAURU PL SUB-REG,DEL.SEC.BAURU,DEINTER 4 - BAURU,7/16/2022,05:25:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,31,4/1/1991,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Lins,Lins,003 DP - Lins,1,1,60405,7,2022,7/7/2022,3709,2022,LINS,CPJ LINS,DEL.SEC.LINS,DEINTER 4 - BAURU,7/7/2022,10:44:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,38,11/10/1983,Branca,AUXILIAR DE LIMPEZA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC Novo Horizonte,Novo Horizonte,DM - Novo Horizonte,1,1,110714,7,2022,7/13/2022,763,2022,NOVO HORIZONTE,DEL.POL.PLANTÃO NOVO HORIZONTE,DEL.SEC.NOVO HORIZONTE,DEINTER 5 - SAO JOSE DO RIO PRETO,7/12/2022,09:50:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,37,2/19/1985,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 6,SEC Itanhaém,Itanhaém,001 DP - Itanhaem,1,1,40206,7,2022,7/27/2022,283,2022,ITANHAEM,DDM ITANHAEM,DEL.SEC.ITANHAEM,DEINTER 6 - SANTOS,7/27/2022,01:48:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,59,1/17/1963,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 7,SEC Itapeva,Guapiara,DM - Guapiara,1,1,120414,7,2022,7/15/2022,1525,2022,CAPAO BONITO,DEL.POL.CAPÃO BONITO,DEL.SEC.ITAPEVA,DEINTER 7 - SOROCABA,7/15/2022,01:40:00 AM,Via pública,RUA JOSÉ SOEIRO DE OLIVEIRA,80,-24.1911877,-48.5301071,Vítima,Feminino,31,11/11/1990,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Limeira,Pirassununga,001 DP - Pirassununga,1,1,70814,7,2022,7/20/2022,1412,2022,PIRASSUNUNGA,01º D.P. PIRASSUNUNGA,DEL.SEC.LIMEIRA,DEINTER 9 - PIRACICABA,7/20/2022,09:24:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,27,3/3/1995,Parda,FISCAL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Franco da Rocha,Francisco Morato,DM - Francisco Morato,1,1,30223,7,2022,7/19/2022,422,2022,FRANCISCO MORATO,DDM FRANCISCO MORATO,DEL.SEC.FRANCO DA ROCHA,DEMACRO,7/19/2022,04:21:00 PM,Via pública,RUA DAS MAGNÓLIAS,635,-23.28178244,-46.740426638,Vítima,Feminino,41,12/28/1980,Parda,FAXINEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Franco da Rocha,Francisco Morato,DM - Francisco Morato,1,1,30203,7,2022,7/6/2022,2612,2022,FRANCISCO MORATO,DEL.POL.FRANCISCO MORATO,DEL.SEC.FRANCO DA ROCHA,DEMACRO,7/6/2022,06:40:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,35,11/14/1986,Branca,DESEMPREGADO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Franco da Rocha,Francisco Morato,DM - Francisco Morato,,1,30203,7,2022,7/6/2022,2612,2022,FRANCISCO MORATO,DEL.POL.FRANCISCO MORATO,DEL.SEC.FRANCO DA ROCHA,DEMACRO,7/6/2022,06:40:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,40,2/28/1982,Branca,DESEMPREGADO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Franco da Rocha,Franco da Rocha,DM - Franco da Rocha,1,1,30204,7,2022,7/13/2022,1955,2022,FRANCO DA ROCHA,DEL.POL.FRANCO ROCHA,DEL.SEC.FRANCO DA ROCHA,DEMACRO,7/12/2022,11:50:00 PM,Via pública,RUA OSCÁR SÉRGIO SCOLFARO,29,-23.32325664,-46.739327368,Vítima,Feminino,33,8/20/1988,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Osasco,Osasco,008 DP - Osasco,1,1,30418,7,2022,7/15/2022,3822,2022,OSASCO,05º D.P. OSASCO,DEL.SEC.OSASCO,DEMACRO,7/15/2022,12:27:00 AM,Via pública,RUA BERNARDINO DE CAMPOS,70,-23.5633201705118,-46.8014029652424,Vítima,Feminino,31,3/15/1991,Branca,OUTROS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Santo André,Santo André,006 DP - Santo André,1,1,30929,7,2022,7/22/2022,1821,2022,S.ANDRE,CPJ SANTO ANDRE,DEL.SEC.SANTO ANDRÉ,DEMACRO,7/21/2022,09:05:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,65,5/5/1957,Branca,MODELISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,4ª SEC,São Paulo,073 DP - Jaçanã,1,1,10336,8,2022,8/24/2022,6221,2022,S.PAULO,73º D.P. JACANA,DEL.SEC.4º NORTE,DECAP,8/23/2022,04:40:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,58,8/25/1963,Parda,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,047 DP - Capão Redondo,1,1,10247,8,2022,8/9/2022,6897,2022,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,8/9/2022,05:54:00 AM,Via pública,RUA PETRASCO,62,-23.68799188,-46.7854473259999,Vítima,Feminino,52,1/25/1970,Parda,OUTROS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,024 DP - Ponte Rasa,1,1,20210,8,2022,8/8/2022,3395,2022,S.PAULO,10º D.P. PENHA DE FRANCA,DEL.SEC.5º LESTE,DECAP,8/7/2022,09:59:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,25,6/1/1997,Branca,CABELEIREIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
