DEPARTAMENTO_CIRCUNSCRICAO,SECCIONAL_CIRCUNSCRICAO,MUNICIPIO_CIRCUNSCRICAO,DP_CIRCUNSCRICAO ,HD,Nº DE VÍT HD,ID_DELEGACIA,MÊS ESTATISTICA,ANO ESTATISTICA,DATAHORA_REGISTRO_BO,NUM_BO,ANO_BO,MUNICIPIO_ELABORACAO,DP_ELABORACAO,SEC_ELABORACAO,DEP_ELABORACAO,DATA_FATO,HORA_FATO,DESC_TIPOLOCAL,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,TIPO_PESSOA,SEXO_PESSOA,IDADE_PESSOA,DATA_NASCIMENTO_PESSOA,COR_PELE,PROFISSAO,NATUREZA_APURADA,DESDOBRAMENTO
DEMACRO,SEC Mogi das Cruzes,Suzano,002 DP - Suzano,1,1,30309,4,2019,4/12/2019,1858,2019,SUZANO,DEL.POL.SUZANO,DEL.SEC.MOGI DAS CRUZES,DEMACRO,4/12/2019,08:30:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,19,12/8/1999,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Santo André,Mauá,001 DP - Mauá,1,1,30124,4,2019,4/24/2019,2725,2019,MAUA,01º DP MAUA-DR.ALFREDO GARBINO,DEL.SEC.SANTO ANDRÉ,DEMACRO,4/24/2019,06:40:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,26,6/15/1992,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC São Bernardo Campo,São Bernardo do Campo,008 DP - São Bernardo do Campo,1,1,30138,4,2019,4/18/2019,1329,2019,S.BERNARDO DO CAMPO,08º D.P. S.BERNARDO DO CAMPO,DEL.SEC.S.BERNARDO DO CAMPO,DEMACRO,4/18/2019,07:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,33,7/26/1985,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,2ª SEC,São Paulo,016 DP - Vila Clementino,1,1,10235,5,2019,5/21/2019,2201,2019,S.PAULO,35º D.P. JABAQUARA,DEL.SEC.2º SUL,DECAP,5/21/2019,11:54:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,64,6/3/1954,Branca,APOSENTADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,3ª SEC,São Paulo,087 DP - Vila Pereira Barreto,1,1,10333,5,2019,5/19/2019,3069,2019,S.PAULO,33º D.P. PIRITUBA,DEL.SEC.3º OESTE,DECAP,5/19/2019,05:00:00 AM,Lazer e recreação,RUA LAUDELINO VIEIRA DE CAMPOS,200,-23.4956072351348,-46.7251479219675,Vítima,Feminino,30,10/12/1988,Branca,VENDEDOR(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,4ª SEC,São Paulo,009 DP - Carandiru,1,1,20120,5,2019,5/1/2019,3329,2019,S.PAULO,20º D.P. AGUA FRIA,DEL.SEC.4º NORTE,DECAP,5/1/2019,07:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,54,3/30/1965,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,4ª SEC,São Paulo,020 DP - Água Fria,1,1,20120,5,2019,5/27/2019,3962,2019,S.PAULO,20º D.P. AGUA FRIA,DEL.SEC.4º NORTE,DECAP,5/26/2019,DE MADRUGADA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,43,6/22/1975,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,047 DP - Capão Redondo,1,1,10247,5,2019,5/1/2019,4122,2019,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,5/1/2019,07:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,18,6/28/2000,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,068 DP - Lajeado,,1,20250,5,2019,5/11/2019,4432,2019,S.PAULO,50º D.P. ITAIM PAULISTA,DEL.SEC.7º ITAQUERA,DECAP,5/11/2019,04:20:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,43,5/7/1976,Parda,EMPREGADO DOMESTICO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,1ª Seccional Campinas,Campinas,005 DP - Campinas,1,1,70305,5,2019,6/6/2019,1308,2019,CAMPINAS,05º D.P. CAMPINAS,DEL.SEC.1º CAMPINAS,DEINTER 2 - CAMPINAS,5/21/2019,04:26:00 AM,Comércio e serviços,AVENIDA CÉLSO SILVEIRA REZENDE,350,-22.9192378132308,-47.0703276365308,Vítima,Feminino,28,5/11/1991,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,1ª Seccional Campinas,Campinas,007 DP - Campinas,1,1,70010,5,2019,5/10/2019,4820,2019,CAMPINAS,PLANTÃO - 01 DP CAMPINAS,DEL.SEC.1º CAMPINAS,DEINTER 2 - CAMPINAS,5/10/2019,05:32:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,21,5/8/1998,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Franca,Batatais,001 DP - Batatais,1,1,100323,5,2019,5/25/2019,1548,2019,BATATAIS,DEL.POL.BATATAIS,DEL.SEC.FRANCA,DEINTER 3 - RIBEIRAO PRETO,5/25/2019,05:05:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,70,10/20/1948,Branca,APOSENTADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Ribeirão Preto,Ribeirão Preto,002 DP - Ribeirão Preto,1,1,100919,5,2019,5/4/2019,9959,2019,RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,5/4/2019,10:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,61,2/11/1958,Branca,PENSIONISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Ribeirão Preto,Ribeirão Preto,005 DP - Ribeirão Preto,1,1,100431,5,2019,5/13/2019,1109,2019,RIBEIRAO PRETO,DDM RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEINTER 3 - RIBEIRAO PRETO,5/13/2019,DE MADRUGADA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,10,8/30/2008,Preta,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC São Carlos,Ibaté,DM - Ibaté,1,1,100911,5,2019,5/8/2019,1024,2019,S.CARLOS,DEL.SEC.SÃO CARLOS PLANTÃO,DEL.SEC.SAO CARLOS,DEINTER 3 - RIBEIRAO PRETO,5/8/2019,01:10:00 AM,Via pública,JARDIM CRUZADO,0,-21.9420406273176,-48.0043144677529,Vítima,Feminino,33,10/7/1985,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC São Joaquim da Barra,Morro Agudo,DM - Morro Agudo,1,1,100412,5,2019,5/19/2019,648,2019,MORRO AGUDO,DEL.POL.MORRO AGUDO,DEL.SEC.S. JOAQUIM DA BARRA,DEINTER 3 - RIBEIRAO PRETO,5/19/2019,01:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,22,3/21/1997,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Adamantina,Adamantina,002 DP - Adamantina,1,1,10345,5,2019,5/27/2019,974/217,2019,S.PAULO,81º D.P. BELEM,DEL.SEC.5º LESTE,DECAP,5/26/2019,A TARDE,Rodovia/Estrada,ESTRADA MUNICIPAL DE TERRA,1,NULL,NULL,Vítima,Feminino,30,5/10/1989,Branca,AUXILIAR DE SERVIÇOS GERAIS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 8,SEC Presidente Prudente,Presidente Prudente,006 DP - Presidente Prudente,1,1,90200,5,2019,5/21/2019,5156,2019,PRESIDENTE PRUDENTE,DEL.SEC.PRES. PRUDENTE,DEL.SEC.PRESIDENTE PRUDENTE,DEINTER 8 - PRESIDENTE PRUDENTE,5/21/2019,09:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,56,3/29/1963,Branca,COPEIRO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Americana,Cosmópolis,DM - Cosmópolis,1,1,70311,5,2019,5/1/2019,1589,2019,COSMOPOLIS,DEL.POL.COSMÓPOLIS,DEL.SEC.AMERICANA,DEINTER 9 - PIRACICABA,4/30/2019,08:00:00 PM,Via pública,RUA ANTONIO PINTO,153,-22.631121911,-47.18346738,Vítima,Feminino,37,5/8/1981,Parda,AJUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Pirapora do Bom Jesus,DM - Pirapora do Bom Jesus,1,1,30415,5,2019,5/11/2019,1627,2019,SANTANA DE PARNAIBA,DEL.POL.SANTANA DE PARNAIBA,DEL.SEC.CARAPICUIBA,DEMACRO,5/11/2019,09:16:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,8/3/1990,Preta,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Franco da Rocha,Cajamar,001 DP - Cajamar,1,1,70430,5,2019,5/30/2019,650,2019,CAJAMAR,01º D.P. CAJAMAR,DEL.SEC.FRANCO DA ROCHA,DEMACRO,5/30/2019,02:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,2/6/1991,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Guarulhos,Guarulhos,002 DP - Guarulhos,1,1,30207,5,2019,5/29/2019,2438,2019,GUARULHOS,02º D.P. GUARULHOS,DEL.SEC.GUARULHOS,DEMACRO,5/28/2019,09:10:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,31,2/19/1988,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,080 DP - Vila Joaniza,1,1,10371,6,2019,6/23/2019,4432,2019,S.PAULO,98º D.P. JARDIM MIRIAM,DEL.SEC.6º SANTO AMARO,DECAP,6/23/2019,06:19:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,31,4/1/1988,Branca,ATENDENTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,062 DP - Ermelino Matarazzo,1,1,20224,6,2019,6/13/2019,4250,2019,S.PAULO,24º D.P. PONTE RASA,DEL.SEC.7º ITAQUERA,DECAP,6/13/2019,06:20:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,26,NULL,Parda,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC São Sebastião,Ubatuba,DM - Ubatuba,1,1,40304,6,2019,6/20/2019,2695,2019,UBATUBA,DEL.POL.UBATUBA,DEL.SEC.S.SEBASTIAO,DEINTER 1 - SAO JOSE DOS CAMPOS,6/20/2019,05:50:00 AM,Rodovia/Estrada,RODOVIA BR 101 KM ACESSO A SP 125,1,-23.435339469,-45.0776321386071,Vítima,Feminino,50,4/29/1969,Parda,COMERCIANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 2,SEC Bragança Paulista,Serra Negra,DM - Serra Negra,1,1,70112,6,2019,6/14/2019,900,2019,SERRA NEGRA,DEL.POL.SERRA NEGRA,DEL.SEC.BRAGANÇA PAULISTA,DEINTER 2 - CAMPINAS,6/13/2019,11:40:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,24,9/11/1994,Parda,DESEMPREGADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Franca,Guará,DM - Guará,1,1,100924,6,2019,6/8/2019,13,2019,ITUVERAVA,DEL.POL.PLANTÃO ITUVERAVA,DEL.SEC.FRANCA,DEINTER 3 - RIBEIRAO PRETO,6/6/2019,06:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,74,11/9/1944,Parda,PENSIONISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Jaú,Dois Córregos,DM - Dois Córregos,1,1,60406,6,2019,6/30/2019,4426,2019,JAU,CPJ JAU,DEL.SEC.JAU,DEINTER 4 - BAURU,6/30/2019,04:00:00 PM,Via pública,RUA CATANDUVA,34,-22.378377675035,-48.3745889752631,Vítima,Feminino,53,6/8/1966,Branca,RECICLADOR,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Lins,Guaimbê,DM - Guaimbe,1,1,60405,6,2019,6/9/2019,3811,2019,LINS,CPJ LINS,DEL.SEC.LINS,DEINTER 4 - BAURU,6/9/2019,02:33:00 PM,Via pública,RUA NELSON SILVEIRA,123,-21.909288201,-49.893188826,Vítima,Feminino,45,7/30/1973,Parda,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC Fernandópolis,Populina,DM - Populina,1,1,110609,6,2019,6/30/2019,70,2019,POPULINA,DEL.POL.POPULINA,DEL.SEC.FERNANDÓPOLIS,DEINTER 5 - SAO JOSE DO RIO PRETO,6/30/2019,EM HORA INCERTA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,25,4/24/1994,Branca,FUNCION.PUBLICO MUNICIPAL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Piracicaba,Piracicaba,003 DP - Piracicaba,1,1,70922,6,2019,6/17/2019,2728,2019,PIRACICABA,DEL.SEC.PIRACICABA PLANTÃO,DEL.SEC.PIRACICABA,DEINTER 9 - PIRACICABA,6/17/2019,A TARDE,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,16,8/1/2002,Parda,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Suzano,DM - Suzano,1,1,30309,6,2019,6/24/2019,3107,2019,SUZANO,DEL.POL.SUZANO,DEL.SEC.MOGI DAS CRUZES,DEMACRO,6/24/2019,07:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,27,3/20/1992,Preta,AUTONOMO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Santo André,Santo André,006 DP - Santo André,1,1,30107,6,2019,6/17/2019,2240,2019,S.ANDRE,06º D.P. SANTO ANDRÉ,DEL.SEC.SANTO ANDRÉ,DEMACRO,6/17/2019,03:00:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,31,7/8/1987,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,2ª SEC,São Paulo,097 DP - Americanópolis,1,1,10202,7,2019,7/14/2019,1192,2019,S.PAULO,02ª DDM SUL,DEL.SEC.2º SUL,DECAP,7/13/2019,09:43:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,36,6/1/1983,Preta,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,3ª SEC,São Paulo,033 DP - Pirituba,1,1,10333,7,2019,7/18/2019,4382,2019,S.PAULO,33º D.P. PIRITUBA,DEL.SEC.3º OESTE,DECAP,7/18/2019,09:27:00 AM,Via pública,RUA FELICIO BOTTINO,943,-23.4766627139999,-46.7495158789999,Vítima,Feminino,34,8/17/1984,Branca,CAIXA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,025 DP - Parelheiros,1,1,10374,7,2019,7/28/2019,6233,2019,S.PAULO,101º D.P. JDIM IMBUIAS,DEL.SEC.6º SANTO AMARO,DECAP,7/27/2019,06:00:00 PM,Via pública,RUA OXOSSI,32,0,0,Vítima,Feminino,48,11/20/1970,Branca,EMPREGADO DOMESTICO,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 5,SEC Votuporanga,Votuporanga,002 DP - Votuporanga,1,1,110711,7,2019,7/21/2019,1518,2019,VOTUPORANGA,DEL.SEC.VOTUPORANGA PLANTÃO,DEL.SEC.VOTUPORANGA,DEINTER 5 - SAO JOSE DO RIO PRETO,7/21/2019,DE MADRUGADA,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,43,12/2/1975,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Mogi das Cruzes,Suzano,002 DP - Suzano,1,1,30325,7,2019,7/18/2019,893,2019,SUZANO,DDM SUZANO,DEL.SEC.MOGI DAS CRUZES,DEMACRO,7/18/2019,10:31:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,30,12/16/1988,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,3ª SEC,São Paulo,046 DP - Perus,1,1,10376,8,2019,8/12/2019,1040,2019,S.PAULO,09ª DDM OESTE,DEL.SEC.3º OESTE,DECAP,8/12/2019,09:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,22,7/9/1997,Parda,DESEMPREGADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,3ª SEC,São Paulo,046 DP - Perus,1,1,10333,8,2019,8/17/2019,4976,2019,S.PAULO,33º D.P. PIRITUBA,DEL.SEC.3º OESTE,DECAP,8/17/2019,10:16:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,19,7/24/2000,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,3ª SEC,São Paulo,087 DP - Vila Pereira Barreto,1,1,10333,8,2019,8/11/2019,4856,2019,S.PAULO,33º D.P. PIRITUBA,DEL.SEC.3º OESTE,DECAP,8/11/2019,10:51:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,33,10/25/1985,Parda,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,5ª SEC,São Paulo,029 DP - Vila Diva,1,1,10310,8,2019,8/5/2019,4368,2019,S.PAULO,56º D.P. VILA ALPINA,DEL.SEC.5º LESTE,DECAP,8/4/2019,06:40:00 PM,Condominio Residencial,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,24,4/8/1995,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,7ª SEC,São Paulo,062 DP - Ermelino Matarazzo,1,1,20224,8,2019,8/24/2019,6004,2019,S.PAULO,24º D.P. PONTE RASA,DEL.SEC.7º ITAQUERA,DECAP,8/24/2019,08:55:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,69,2/5/1950,Branca,APOSENTADO(A),HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 1,SEC São Sebastião,Ubatuba,DM - Ubatuba,1,1,40315,8,2019,8/7/2019,638,2019,UBATUBA,DDM UBATUBA,DEL.SEC.S.SEBASTIAO,DEINTER 1 - SAO JOSE DOS CAMPOS,8/7/2019,07:14:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,43,7/26/1976,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Araraquara,Araraquara,002 DP - Araraquara,1,1,100127,8,2019,8/9/2019,167,2019,ARARAQUARA,DEL.INV.GER. ARARAQUARA,DEL.SEC.ARARAQUARA,DEINTER 3 - RIBEIRAO PRETO,8/9/2019,12:30:00 PM,Comércio e serviços,AVENIDA FEIJO,1087,-21.79248086944,-48.1826015192799,Vítima,Feminino,20,12/25/1998,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Araraquara,Matão,DM - Matão,1,1,100129,8,2019,8/12/2019,235,2019,MATAO,DDM MATAO,DEL.SEC.ARARAQUARA,DEINTER 3 - RIBEIRAO PRETO,8/12/2019,01:50:00 PM,Via pública,RUA TIRIGI BASTIA,520,-21.602679419,-48.386706306,Vítima,Feminino,24,8/19/1994,Parda,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 3,SEC Araraquara,Matão,DM - Matão,,1,100129,8,2019,8/12/2019,235,2019,MATAO,DDM MATAO,DEL.SEC.ARARAQUARA,DEINTER 3 - RIBEIRAO PRETO,8/12/2019,01:50:00 PM,Via pública,RUA TIRIGI BASTIA,520,-21.602679419,-48.386706306,Vítima,Feminino,49,1/18/1970,Parda,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 4,SEC Bauru,Agudos,DM - Agudos,1,1,60101,8,2019,8/28/2019,2038,2019,AGUDOS,DEL.POL.AGUDOS,DEL.SEC.BAURU,DEINTER 4 - BAURU,8/28/2019,04:59:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,18,6/19/2001,Branca,ESTUDANTE,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Limeira,Limeira,001 DP - Limeira,1,1,70810,8,2019,8/30/2019,3288,2019,LIMEIRA,01º D.P. LIMEIRA,DEL.SEC.LIMEIRA,DEINTER 9 - PIRACICABA,8/30/2019,08:30:00 AM,Comércio e serviços,RUA DOUTOR TRAJANO BARROS CAMARGO,1480,-22.5576271342823,-47.4075287544503,Vítima,Feminino,28,4/25/1991,Branca,NAO INFORMADA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEINTER 9,SEC Piracicaba,Piracicaba,003 DP - Piracicaba,1,1,70922,8,2019,8/18/2019,3741,2019,PIRACICABA,DEL.SEC.PIRACICABA PLANTÃO,DEL.SEC.PIRACICABA,DEINTER 9 - PIRACICABA,8/18/2019,04:25:00 PM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,47,4/28/1972,Branca,PRENDAS DOMESTICAS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DEMACRO,SEC Carapicuíba,Cotia,002 DP - Cotia,1,1,30424,8,2019,8/26/2019,1249,2019,COTIA,02º D.P. COTIA,DEL.SEC.CARAPICUIBA,DEMACRO,8/26/2019,12:00:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,47,12/11/1971,Branca,AUXILIAR DE SERVIÇOS GERAIS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,3ª SEC,São Paulo,033 DP - Pirituba,1,1,10333,9,2019,9/15/2019,5551,2019,S.PAULO,33º D.P. PIRITUBA,DEL.SEC.3º OESTE,DECAP,9/15/2019,10:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,28,4/26/1991,Parda,BALCONISTA,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,3ª SEC,São Paulo,087 DP - Vila Pereira Barreto,1,1,200100,9,2019,9/8/2019,477,2019,S.PAULO,DHPP DIV. HOMICIDIOS,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP,9/8/2019,04:10:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,25,5/1/1994,Branca,NULL,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
DECAP,6ª SEC,São Paulo,047 DP - Capão Redondo,1,1,10247,9,2019,9/10/2019,8775,2019,S.PAULO,47º D.P. CAPAO REDONDO,DEL.SEC.6º SANTO AMARO,DECAP,9/10/2019,12:30:00 AM,Residência,DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ,,,,Vítima,Feminino,31,7/13/1988,Preta,PROMOTOR DE EVENTOS,HOMICÍDIO DOLOSO,Feminicídio-contra a mulher por razões da condição de sexo feminino
